Time,Step_Number,RF_Btm_Pwr,RF_Rfl_Pwr,Pressure,RF_Tuner,TCP_Tuner,TCP_Top_Pwr,Vat_Valve,batch_id
39.5,4,132,0,1184,9426,19348,351,49,l2905.txm
40.52,4,133,0,1184,9467,19284,338,49,l2905.txm
41.55,4,134,0,1185,9488,19286,349,49,l2905.txm
42.5701,4,132,0,1186,9431,19346,340,49,l2905.txm
43.6812,4,132,0,1185,9460,19298,353,49,l2905.txm
44.75,4,135,0,1184,9395,19312,360,49,l2905.txm
45.77,4,132,0,1184,9451,19328,359,49,l2905.txm
46.8501,4,133,0,1186,9409,19296,342,49,l2905.txm
47.9402,4,132,0,1186,9379,19308,343,49,l2905.txm
48.9602,4,133,0,1184,9411,19264,347,49,l2905.txm
50.0642,4,136,0,1185,9433,19288,346,49,l2905.txm
51.126,4,132,0,1186,9481,19270,361,49,l2905.txm
52.1501,4,133,0,1184,9468,19350,359,49,l2905.txm
53.1792,4,133,0,1182,9451,19298,342,49,l2905.txm
54.2751,4,132,0,1187,9416,19304,346,49,l2905.txm
55.29,4,134,0,1184,9416,19292,357,49,l2905.txm
56.3101,4,135,0,1184,9408,19290,339,49,l2905.txm
57.3301,4,133,0,1189,9446,19290,343,49,l2905.txm
58.3572,4,134,0,1197,9380,19466,352,49,l2905.txm
59.3801,4,132,0,1188,9452,19582,348,49,l2905.txm
60.4011,4,133,0,1189,9463,19720,348,50,l2905.txm
61.4202,4,132,0,1187,9418,19824,347,50,l2905.txm
62.4502,5,134,0,1234,9414,19914,351,49,l2905.txm
63.48,5,134,0,1208,9418,19908,355,50,l2905.txm
64.5,5,134,0,1193,9490,19900,345,50,l2905.txm
65.593,5,134,0,1182,9504,19996,341,50,l2905.txm
66.675,5,135,0,1186,9449,19954,342,50,l2905.txm
67.6902,5,132,0,1185,9425,19920,345,50,l2905.txm
68.7102,5,133,0,1183,9473,19996,348,50,l2905.txm
69.73,5,133,0,1184,9416,19994,354,50,l2905.txm
70.76,5,134,0,1184,9459,20062,346,50,l2905.txm
71.78,5,132,0,1184,9416,20040,354,50,l2905.txm
72.8101,5,134,0,1181,9447,19988,357,50,l2905.txm
73.8401,5,131,0,1182,9398,20058,354,50,l2905.txm
74.8701,5,132,0,1179,9396,20116,358,50,l2905.txm
75.8901,5,131,0,1185,9444,20214,348,49,l2905.txm
76.917,5,132,0,1181,9468,20320,342,49,l2905.txm
77.9302,5,135,0,1186,9483,20312,356,49,l2905.txm
78.9602,5,134,0,1193,9474,20350,350,49,l2905.txm
80.1501,5,131,0,1191,9489,20076,344,50,l2905.txm
81.6311,5,132,0,1191,9426,19830,349,50,l2905.txm
82.6902,5,133,0,1189,9453,19530,348,50,l2905.txm
83.7102,5,131,0,1189,9441,19276,352,50,l2905.txm
84.73,5,133,0,1184,9439,19284,343,50,l2905.txm
85.75,5,133,0,1184,9487,19252,354,50,l2905.txm
86.77,5,132,0,1183,9391,19290,350,50,l2905.txm
87.8,5,134,0,1183,9397,19226,342,50,l2905.txm
88.8201,5,132,0,1183,9415,19296,348,50,l2905.txm
89.8472,5,134,0,1186,9385,19284,347,50,l2905.txm
90.8601,5,134,0,1184,9391,19256,348,50,l2905.txm
91.8801,5,132,0,1183,9412,19296,343,50,l2905.txm
92.9102,5,134,0,1183,9445,19290,349,50,l2905.txm
93.9302,5,135,0,1185,9415,19254,344,50,l2905.txm
94.957,5,133,0,1183,9485,19254,354,50,l2905.txm
95.9932,5,133,0,1183,9461,19282,361,50,l2905.txm
97.021,5,133,0,1187,9428,19224,354,50,l2905.txm
98.04,5,132,0,1184,9400,19296,358,50,l2905.txm
99.0601,5,133,0,1186,9459,19234,350,50,l2905.txm
100.094,5,132,0,1185,9480,19254,354,50,l2905.txm
101.11,5,132,0,1187,9403,19252,342,50,l2905.txm
102.14,5,134,0,1184,9477,19234,347,50,l2905.txm
103.732,5,131,0,1184,9412,19238,356,50,l2905.txm
104.72,5,133,0,1187,9453,19226,350,50,l2905.txm
105.74,5,132,0,1185,9468,19274,350,50,l2905.txm
106.77,5,132,0,1183,9472,19228,359,50,l2905.txm
107.797,5,135,0,1186,9456,19300,348,50,l2905.txm
108.82,5,135,0,1184,9403,19232,358,50,l2905.txm
109.84,5,133,0,1185,9484,19248,348,50,l2905.txm
110.86,5,133,0,1186,9386,19266,349,50,l2905.txm
111.89,5,135,0,1184,9402,19234,354,50,l2905.txm
112.916,5,134,0,1186,9469,19292,350,50,l2905.txm
113.93,5,135,0,1185,9421,19268,346,50,l2905.txm
114.95,5,132,0,1186,9388,19290,351,50,l2905.txm
115.98,5,133,0,1186,9501,19218,344,50,l2905.txm
117,5,134,0,1186,9433,19234,348,50,l2905.txm
118.02,5,134,0,1187,9488,19220,352,50,l2905.txm
119.04,5,135,0,1184,9408,19244,344,50,l2905.txm
9.79004,4,132,0,1237,9410,20010,347,49,l2905.txm
9.79004,4,132,0,1237,9410,20010,347,49,l2906.txm
10.811,4,135,0,1232,9417,19996,351,49,l2906.txm
11.9551,4,134,0,1234,9463,19986,358,49,l2906.txm
12.9299,4,131,0,1222,9395,19986,347,49,l2906.txm
14.1199,4,132,0,1189,9462,20082,355,50,l2906.txm
15.1499,4,131,0,1165,9458,20204,342,50,l2906.txm
16.229,4,135,0,1157,9423,19268,359,49,l2906.txm
17.3,4,133,0,1195,9432,19510,342,48,l2906.txm
18.3799,4,134,0,1200,9484,19530,350,49,l2906.txm
19.46,4,130,0,1194,9422,19460,344,49,l2906.txm
20.551,4,133,0,1170,9459,19440,360,49,l2906.txm
21.6289,4,133,0,1195,9451,19454,360,49,l2906.txm
22.71,4,134,0,1183,9442,19508,351,49,l2906.txm
23.7949,4,136,0,1188,9451,19502,348,49,l2906.txm
24.885,4,134,0,1184,9470,19508,346,49,l2906.txm
25.8999,4,130,0,1184,9493,19316,344,49,l2906.txm
26.979,4,134,0,1186,9422,19414,351,49,l2906.txm
28.071,4,132,0,1188,9455,19390,352,49,l2906.txm
29.0898,4,141,0,1186,9434,19362,343,49,l2906.txm
30.116,4,132,0,1185,9456,19296,350,49,l2906.txm
31.1599,4,130,0,1185,9420,19288,350,49,l2906.txm
32.1799,4,132,0,1187,9408,19292,350,49,l2906.txm
33.2009,4,131,0,1187,9406,19292,345,49,l2906.txm
34.291,4,132,0,1186,9411,19274,349,49,l2906.txm
35.3789,4,136,0,1186,9406,19380,355,49,l2906.txm
36.3999,4,136,0,1190,9458,19360,344,49,l2906.txm
37.48,4,134,0,1189,9406,19328,347,49,l2906.txm
38.5,4,135,0,1187,9410,19330,342,49,l2906.txm
39.5999,4,132,0,1187,9461,19354,344,49,l2906.txm
40.6299,4,133,0,1188,9437,19286,357,49,l2906.txm
41.656,4,134,0,1188,9464,19254,347,49,l2906.txm
42.676,4,132,0,1185,9450,19274,352,49,l2906.txm
43.6899,4,133,0,1187,9436,19372,351,49,l2906.txm
44.72,4,135,0,1184,9435,19342,352,49,l2906.txm
45.74,4,134,0,1185,9472,19336,351,49,l2906.txm
46.8301,4,131,0,1184,9395,19288,361,49,l2906.txm
47.9199,4,133,0,1184,9446,19374,349,49,l2906.txm
49.031,4,133,0,1184,9446,19366,350,49,l2906.txm
50.0959,4,136,0,1185,9415,19350,357,49,l2906.txm
51.1099,4,133,0,1186,9377,19358,344,49,l2906.txm
52.1409,4,132,0,1183,9398,19348,349,49,l2906.txm
53.22,4,133,0,1184,9391,19292,356,49,l2906.txm
54.24,4,133,0,1186,9440,19314,361,49,l2906.txm
55.26,4,134,0,1188,9428,19306,349,49,l2906.txm
56.28,4,131,0,1186,9446,19308,347,49,l2906.txm
57.3059,4,136,0,1191,9432,19298,343,49,l2906.txm
58.3301,4,130,0,1194,9437,19542,339,49,l2906.txm
59.3498,4,134,0,1186,9437,19588,351,50,l2906.txm
60.3889,4,135,0,1188,9436,19732,348,50,l2906.txm
61.3899,5,135,0,1201,9417,19842,356,49,l2906.txm
62.4099,5,135,0,1223,9474,19884,342,49,l2906.txm
63.4299,5,135,0,1195,9499,19902,351,50,l2906.txm
64.4509,5,134,0,1183,9434,19898,344,50,l2906.txm
65.78,5,134,0,1189,9435,19906,350,50,l2906.txm
66.8059,5,134,0,1177,9455,19952,348,50,l2906.txm
67.8201,5,134,0,1190,9421,19990,351,50,l2906.txm
68.8398,5,133,0,1182,9435,19906,357,50,l2906.txm
69.8599,5,132,0,1189,9493,19934,356,50,l2906.txm
70.8899,5,133,0,1185,9437,19970,346,50,l2906.txm
71.9199,5,133,0,1185,9424,19982,345,50,l2906.txm
72.95,5,132,0,1183,9496,19968,350,50,l2906.txm
73.9929,5,134,0,1179,9415,20056,347,50,l2906.txm
75.0159,5,133,0,1177,9466,20146,348,49,l2906.txm
76.032,5,133,0,1186,9472,20286,354,49,l2906.txm
77.0569,5,133,0,1183,9506,20274,345,49,l2906.txm
78.071,5,132,0,1191,9465,20348,357,49,l2906.txm
79.0898,5,132,0,1195,9493,20058,346,49,l2906.txm
80.1099,5,135,0,1185,9491,20054,354,50,l2906.txm
81.1299,5,134,0,1191,9493,19852,350,50,l2906.txm
82.1499,5,132,0,1194,9473,19746,350,50,l2906.txm
83.197,5,131,0,1184,9488,19328,352,50,l2906.txm
84.189,5,133,0,1184,9413,19300,350,50,l2906.txm
85.21,5,131,0,1183,9475,19324,356,50,l2906.txm
86.229,5,132,0,1184,9444,19330,355,50,l2906.txm
87.25,5,133,0,1184,9402,19302,353,50,l2906.txm
88.27,5,134,0,1182,9395,19252,349,50,l2906.txm
89.29,5,133,0,1185,9395,19228,347,50,l2906.txm
90.3101,5,134,0,1185,9459,19212,349,50,l2906.txm
91.3301,5,133,0,1184,9425,19300,342,50,l2906.txm
92.3499,5,135,0,1182,9489,19272,351,50,l2906.txm
93.3699,5,133,0,1186,9394,19198,350,50,l2906.txm
94.4661,5,131,0,1184,9464,19206,351,50,l2906.txm
95.5149,5,131,0,1185,9429,19304,344,50,l2906.txm
96.509,5,132,0,1186,9489,19178,349,50,l2906.txm
97.53,5,135,0,1186,9418,19274,354,50,l2906.txm
98.5501,5,134,0,1186,9476,19194,345,50,l2906.txm
99.5701,5,134,0,1184,9385,19202,346,50,l2906.txm
100.59,5,133,0,1185,9470,19252,348,50,l2906.txm
101.61,5,132,0,1185,9460,19204,343,50,l2906.txm
102.63,5,132,0,1184,9421,19194,350,50,l2906.txm
103.65,5,136,0,1186,9502,19238,349,50,l2906.txm
104.67,5,132,0,1186,9402,19230,351,50,l2906.txm
105.69,5,134,0,1186,9406,19230,354,50,l2906.txm
106.71,5,135,0,1187,9488,19262,342,50,l2906.txm
107.756,5,132,0,1187,9469,19190,350,50,l2906.txm
108.749,5,132,0,1186,9445,19286,356,50,l2906.txm
109.77,5,135,0,1185,9429,19306,347,50,l2906.txm
110.79,5,131,0,1186,9400,19230,346,50,l2906.txm
111.81,5,133,0,1185,9424,19184,351,50,l2906.txm
112.83,5,133,0,1186,9386,19298,348,50,l2906.txm
113.85,5,132,0,1186,9426,19204,357,50,l2906.txm
114.87,5,132,0,1184,9390,19260,351,50,l2906.txm
115.89,5,135,0,1184,9404,19290,345,50,l2906.txm
116.91,5,133,0,1184,9422,19298,345,50,l2906.txm
118.011,5,135,0,1186,9404,19278,342,50,l2906.txm
118.979,5,133,0,1186,9412,19198,357,50,l2906.txm
9.72998,4,135,0,1233,9409,19998,353,49,l2906.txm
9.72998,4,135,0,1233,9409,19998,353,49,l2907.txm
10.75,4,134,0,1231,9397,19990,352,49,l2907.txm
11.77,4,135,0,1230,9462,19998,348,49,l2907.txm
12.79,4,133,0,1221,9474,20120,345,49,l2907.txm
13.8101,4,132,0,1193,9408,20190,350,50,l2907.txm
14.8301,4,133,0,1164,9471,20202,359,50,l2907.txm
15.875,4,132,0,1147,9415,19210,348,49,l2907.txm
16.8701,4,135,0,1190,9421,19582,350,48,l2907.txm
17.8901,4,132,0,1200,9497,19396,349,48,l2907.txm
18.9102,4,132,0,1208,9503,19450,356,49,l2907.txm
19.9312,4,135,0,1154,9472,19546,356,49,l2907.txm
20.9509,4,132,0,1196,9446,19506,352,49,l2907.txm
21.97,4,136,0,1191,9490,19478,351,49,l2907.txm
22.991,4,133,0,1183,9426,19438,345,49,l2907.txm
24.01,4,131,0,1189,9407,19416,346,49,l2907.txm
25.03,4,133,0,1187,9380,19564,357,49,l2907.txm
26.051,4,134,0,1184,9479,19242,360,49,l2907.txm
27.071,4,134,0,1184,9428,19378,348,49,l2907.txm
28.115,4,135,0,1186,9416,19342,356,49,l2907.txm
29.1101,4,130,0,1186,9454,19364,353,49,l2907.txm
30.1311,4,132,0,1187,9439,19252,343,49,l2907.txm
31.1501,4,133,0,1185,9401,19382,343,49,l2907.txm
32.1711,4,135,0,1187,9470,19232,342,49,l2907.txm
33.1912,4,135,0,1184,9401,19222,342,49,l2907.txm
34.21,4,131,0,1184,9446,19400,352,49,l2907.txm
35.23,4,132,0,1189,9430,19394,343,49,l2907.txm
36.25,4,133,0,1189,9429,19252,346,49,l2907.txm
37.27,4,131,0,1190,9449,19382,343,49,l2907.txm
38.29,4,133,0,1184,9479,19390,345,49,l2907.txm
39.3101,4,132,0,1185,9398,19392,342,49,l2907.txm
40.355,4,135,0,1183,9421,19224,356,49,l2907.txm
41.3801,4,133,0,1186,9367,19228,355,49,l2907.txm
42.4001,4,134,0,1185,9468,19372,359,49,l2907.txm
43.4211,4,131,0,1185,9418,19352,349,49,l2907.txm
44.4421,4,132,0,1186,9384,19330,357,49,l2907.txm
45.4609,4,133,0,1185,9384,19300,342,49,l2907.txm
46.48,4,133,0,1182,9459,19264,344,49,l2907.txm
47.5251,4,133,0,1183,9411,19234,344,49,l2907.txm
48.52,4,133,0,1184,9386,19232,349,49,l2907.txm
49.54,4,131,0,1185,9457,19212,349,49,l2907.txm
50.561,4,135,0,1186,9426,19292,357,49,l2907.txm
51.5969,4,132,0,1186,9401,19320,344,49,l2907.txm
52.6201,4,135,0,1184,9414,19222,349,49,l2907.txm
53.6411,4,133,0,1183,9492,19268,360,49,l2907.txm
54.6602,4,132,0,1188,9399,19264,346,49,l2907.txm
55.6812,4,134,0,1184,9390,19284,350,49,l2907.txm
56.7009,4,132,0,1199,9469,19422,359,49,l2907.txm
57.72,4,134,0,1189,9464,19596,344,49,l2907.txm
58.74,4,132,0,1188,9487,19754,349,49,l2907.txm
59.7852,5,132,0,1191,9412,19808,347,50,l2907.txm
60.78,5,135,0,1231,9470,19886,355,49,l2907.txm
61.8,5,134,0,1202,9489,19876,353,50,l2907.txm
62.8201,5,135,0,1190,9417,19904,356,50,l2907.txm
63.8401,5,134,0,1184,9507,19934,348,50,l2907.txm
64.8611,5,134,0,1186,9480,19898,356,50,l2907.txm
65.8811,5,134,0,1187,9503,19918,351,50,l2907.txm
66.926,5,131,0,1185,9433,20042,345,50,l2907.txm
67.9202,5,132,0,1185,9491,19872,348,50,l2907.txm
68.9399,5,131,0,1185,9450,19992,351,50,l2907.txm
69.96,5,131,0,1184,9482,20108,348,50,l2907.txm
70.98,5,135,0,1183,9484,20100,346,50,l2907.txm
72,5,132,0,1181,9415,19958,356,50,l2907.txm
73.02,5,135,0,1178,9470,20210,343,50,l2907.txm
74.041,5,132,0,1178,9470,20264,351,49,l2907.txm
75.0601,5,131,0,1184,9464,20170,342,49,l2907.txm
76.0811,5,135,0,1186,9482,20314,344,49,l2907.txm
77.1411,5,134,0,1194,9504,20438,357,49,l2907.txm
78.1201,5,132,0,1193,9539,20076,343,50,l2907.txm
79.166,5,132,0,1190,9486,20084,347,50,l2907.txm
80.1602,5,134,0,1183,9517,19846,346,50,l2907.txm
81.1799,5,132,0,1189,9440,19510,350,50,l2907.txm
82.2,5,134,0,1190,9424,19320,347,50,l2907.txm
83.22,5,135,0,1182,9424,19336,346,50,l2907.txm
84.24,5,134,0,1187,9397,19254,349,50,l2907.txm
85.26,5,131,0,1186,9399,19338,351,50,l2907.txm
86.281,5,133,0,1185,9409,19200,345,50,l2907.txm
87.301,5,132,0,1187,9390,19182,350,50,l2907.txm
88.3201,5,134,0,1186,9467,19320,348,50,l2907.txm
89.3401,5,133,0,1184,9431,19258,345,50,l2907.txm
90.3601,5,134,0,1187,9479,19164,347,50,l2907.txm
91.405,5,133,0,1184,9471,19318,356,50,l2907.txm
92.4312,5,132,0,1184,9433,19264,355,50,l2907.txm
93.533,5,134,0,1184,9432,19142,361,50,l2907.txm
94.48,5,132,0,1185,9417,19326,343,50,l2907.txm
95.5,5,131,0,1185,9481,19236,343,50,l2907.txm
96.52,5,135,0,1185,9477,19338,359,50,l2907.txm
97.54,5,133,0,1184,9407,19144,347,50,l2907.txm
98.5601,5,133,0,1187,9390,19212,354,50,l2907.txm
99.5801,5,134,0,1184,9386,19266,347,50,l2907.txm
100.6,5,134,0,1184,9459,19326,350,50,l2907.txm
101.621,5,134,0,1186,9412,19156,352,50,l2907.txm
102.641,5,135,0,1185,9460,19294,344,50,l2907.txm
103.685,5,134,0,1184,9438,19234,351,50,l2907.txm
104.71,5,135,0,1182,9402,19188,348,50,l2907.txm
105.73,5,132,0,1184,9447,19142,357,50,l2907.txm
106.751,5,134,0,1186,9385,19144,346,50,l2907.txm
107.77,5,134,0,1187,9435,19308,349,50,l2907.txm
108.79,5,133,0,1185,9403,19198,345,50,l2907.txm
109.81,5,135,0,1184,9389,19218,357,50,l2907.txm
110.839,5,135,0,1183,9427,19254,351,50,l2907.txm
111.85,5,133,0,1184,9448,19234,345,50,l2907.txm
112.871,5,135,0,1184,9387,19216,355,50,l2907.txm
113.895,5,133,0,1184,9389,19194,346,50,l2907.txm
114.911,5,132,0,1183,9426,19312,342,50,l2907.txm
115.96,5,134,0,1183,9432,19338,347,50,l2907.txm
9.71997,4,135,0,1231,9438,20010,353,49,l2907.txm
9.71997,4,135,0,1231,9438,20010,353,49,l2908.txm
10.74,4,132,0,1229,9405,19992,351,49,l2908.txm
11.76,4,132,0,1231,9425,19992,352,49,l2908.txm
12.7791,4,134,0,1217,9478,20164,343,49,l2908.txm
13.8,4,133,0,1189,9451,20174,355,50,l2908.txm
14.8201,4,134,0,1168,9474,20308,354,50,l2908.txm
15.865,4,133,0,1154,9464,19348,353,49,l2908.txm
16.8889,4,134,0,1192,9482,19650,343,48,l2908.txm
17.9111,4,134,0,1200,9468,19622,353,48,l2908.txm
18.9299,4,131,0,1209,9491,19554,347,49,l2908.txm
19.95,4,135,0,1155,9420,19604,348,49,l2908.txm
20.97,4,132,0,1195,9436,19424,346,49,l2908.txm
21.991,4,134,0,1185,9459,19350,348,49,l2908.txm
23.0361,4,130,0,1183,9468,19358,349,49,l2908.txm
24.03,4,135,0,1186,9466,19574,349,49,l2908.txm
25.05,4,129,0,1184,9443,19286,351,49,l2908.txm
26.0701,4,131,0,1185,9474,19352,349,49,l2908.txm
27.0901,4,134,0,1185,9487,19232,350,49,l2908.txm
28.1101,4,126,0,1185,9453,19308,349,49,l2908.txm
29.1301,4,135,0,1184,9419,19436,344,49,l2908.txm
30.1499,4,133,0,1184,9416,19284,344,49,l2908.txm
31.1699,4,134,0,1186,9473,19400,348,49,l2908.txm
32.1899,4,134,0,1183,9458,19298,345,49,l2908.txm
33.21,4,133,0,1186,9429,19268,355,49,l2908.txm
34.2891,4,135,0,1185,9489,19344,353,49,l2908.txm
35.3359,4,136,0,1185,9474,19260,360,49,l2908.txm
36.3301,4,133,0,1184,9505,19270,353,49,l2908.txm
37.3501,4,134,0,1183,9422,19286,353,49,l2908.txm
38.3701,4,132,0,1184,9427,19442,348,49,l2908.txm
39.3901,4,129,0,1184,9463,19300,358,49,l2908.txm
40.4099,4,135,0,1184,9449,19258,340,49,l2908.txm
41.4299,4,135,0,1183,9475,19226,354,49,l2908.txm
42.4499,4,134,0,1183,9415,19424,346,49,l2908.txm
43.489,4,135,0,1184,9421,19322,351,49,l2908.txm
44.511,4,135,0,1187,9450,19356,351,49,l2908.txm
45.53,4,135,0,1184,9405,19292,347,49,l2908.txm
46.55,4,134,0,1184,9412,19358,346,49,l2908.txm
47.595,4,133,0,1183,9433,19208,351,49,l2908.txm
48.5891,4,134,0,1185,9501,19334,356,49,l2908.txm
49.6101,4,132,0,1186,9440,19368,347,49,l2908.txm
50.709,4,132,0,1184,9470,19270,344,49,l2908.txm
51.6799,4,131,0,1187,9470,19258,342,49,l2908.txm
52.699,4,136,0,1182,9458,19330,344,49,l2908.txm
53.72,4,132,0,1185,9472,19312,350,49,l2908.txm
54.739,4,133,0,1187,9387,19320,348,49,l2908.txm
55.761,4,132,0,1187,9427,19316,344,49,l2908.txm
56.78,4,133,0,1195,9438,19326,345,49,l2908.txm
57.8249,4,132,0,1194,9395,19540,352,49,l2908.txm
58.8201,4,135,1,1186,9457,19618,354,49,l2908.txm
59.8411,5,132,0,1190,9413,19756,344,50,l2908.txm
60.8601,5,135,0,1222,9483,19834,349,49,l2908.txm
61.917,5,135,0,1208,9469,19908,346,50,l2908.txm
62.9199,5,134,0,1185,9509,19902,354,50,l2908.txm
63.9399,5,135,0,1184,9426,19912,356,50,l2908.txm
64.96,5,131,0,1187,9514,19948,347,50,l2908.txm
65.98,5,134,0,1185,9433,19794,349,50,l2908.txm
67,5,135,0,1184,9492,20000,351,50,l2908.txm
68.53,5,132,0,1187,9449,19914,343,50,l2908.txm
69.55,5,132,0,1185,9445,20166,345,50,l2908.txm
70.5701,5,131,0,1187,9438,20166,352,50,l2908.txm
71.5901,5,133,0,1183,9426,19898,352,50,l2908.txm
72.6111,5,132,0,1184,9459,20190,342,50,l2908.txm
73.6301,5,133,0,1176,9449,20026,349,50,l2908.txm
74.6499,5,134,0,1181,9495,20106,347,49,l2908.txm
75.6699,5,132,0,1179,9464,20438,355,49,l2908.txm
76.6899,5,131,0,1186,9560,20280,353,49,l2908.txm
77.7351,5,133,0,1197,9501,20410,350,49,l2908.txm
78.73,5,133,0,1189,9567,20154,346,50,l2908.txm
79.75,5,132,0,1188,9426,19872,345,50,l2908.txm
80.77,5,131,0,1189,9442,19860,354,50,l2908.txm
81.79,5,132,0,1188,9451,19446,354,50,l2908.txm
82.811,5,133,0,1184,9473,19380,351,50,l2908.txm
83.8301,5,134,0,1185,9468,19070,347,50,l2908.txm
84.8501,5,132,0,1188,9417,19376,346,50,l2908.txm
85.8701,5,136,0,1186,9393,19374,344,50,l2908.txm
86.8901,5,135,0,1187,9393,19274,352,50,l2908.txm
87.9111,5,135,0,1183,9432,19104,351,50,l2908.txm
88.9299,5,132,0,1188,9459,19226,343,50,l2908.txm
89.9751,5,135,0,1183,9405,19134,349,50,l2908.txm
90.97,5,133,0,1188,9472,19170,351,50,l2908.txm
91.99,5,133,0,1182,9491,19382,347,50,l2908.txm
93.011,5,134,0,1190,9471,19368,345,50,l2908.txm
94.03,5,132,0,1182,9411,19358,344,50,l2908.txm
95.0781,5,134,0,1187,9472,19178,358,50,l2908.txm
96.0901,5,133,0,1184,9421,19218,352,50,l2908.txm
97.1101,5,134,0,1186,9428,19058,354,50,l2908.txm
98.1301,5,134,0,1188,9407,19278,348,50,l2908.txm
99.155,5,132,0,1180,9404,19322,351,50,l2908.txm
100.171,5,133,0,1191,9472,19380,348,50,l2908.txm
101.19,5,134,0,1179,9409,19308,353,50,l2908.txm
102.236,5,135,0,1189,9457,19324,346,50,l2908.txm
103.23,5,133,0,1186,9416,19376,347,50,l2908.txm
104.25,5,131,0,1184,9429,19168,343,50,l2908.txm
105.27,5,134,0,1186,9443,19050,347,50,l2908.txm
106.29,5,133,0,1182,9458,19050,353,50,l2908.txm
107.31,5,134,0,1190,9437,19176,361,50,l2908.txm
108.33,5,134,0,1184,9474,19058,360,50,l2908.txm
109.35,5,134,0,1189,9477,19090,360,50,l2908.txm
110.37,5,131,0,1182,9452,19066,349,50,l2908.txm
111.39,5,132,0,1185,9458,19224,350,50,l2908.txm
112.411,5,132,0,1184,9425,19162,351,50,l2908.txm
113.431,5,132,0,1184,9470,19114,343,50,l2908.txm
114.475,5,132,0,1184,9481,19052,354,50,l2908.txm
115.5,5,133,0,1186,9411,19394,343,50,l2908.txm
116.521,5,134,0,1186,9417,19088,349,50,l2908.txm
10.7109,4,134,0,1234,9391,19994,345,49,l2908.txm
10.7109,4,134,0,1234,9391,19994,345,49,l2909.txm
11.73,4,135,0,1235,9427,19992,358,49,l2909.txm
12.75,4,134,0,1230,9394,20014,343,49,l2909.txm
13.77,4,132,0,1203,9426,20086,344,50,l2909.txm
14.79,4,132,0,1174,9406,20406,353,50,l2909.txm
15.8101,4,133,0,1151,9403,19624,347,49,l2909.txm
16.8296,4,132,0,1173,9489,19646,345,48,l2909.txm
17.8496,4,133,0,1200,9449,19672,343,48,l2909.txm
18.8696,4,132,0,1203,9449,19258,340,49,l2909.txm
19.915,4,135,0,1167,9426,19570,347,49,l2909.txm
20.939,4,129,0,1175,9404,19364,346,49,l2909.txm
21.9609,4,133,0,1193,9405,19606,350,49,l2909.txm
22.98,4,131,0,1181,9487,19708,344,49,l2909.txm
24,4,136,0,1184,9423,19398,345,49,l2909.txm
25.02,4,135,0,1183,9441,19298,347,49,l2909.txm
26.04,4,133,0,1190,9449,19428,351,49,l2909.txm
27.0898,4,131,0,1183,9421,19440,338,49,l2909.txm
28.0796,4,133,0,1186,9417,19276,346,49,l2909.txm
29.0996,4,133,0,1181,9400,19412,344,49,l2909.txm
30.1196,4,131,0,1188,9447,19286,353,49,l2909.txm
31.1396,4,130,0,1179,9441,19364,349,49,l2909.txm
32.1641,4,132,0,1187,9443,19264,344,49,l2909.txm
33.1807,4,136,0,1183,9435,19388,351,49,l2909.txm
34.1997,4,132,0,1187,9421,19308,344,49,l2909.txm
35.2197,4,135,0,1181,9421,19390,353,49,l2909.txm
36.2446,4,134,0,1184,9448,19152,356,49,l2909.txm
37.2637,4,133,0,1183,9421,19162,354,49,l2909.txm
38.2798,4,131,0,1186,9471,19334,349,49,l2909.txm
39.3267,4,137,0,1184,9400,19218,359,49,l2909.txm
40.3257,4,131,0,1184,9450,19262,347,49,l2909.txm
41.3428,4,134,0,1190,9426,19226,344,49,l2909.txm
42.3599,4,133,0,1180,9508,19304,351,49,l2909.txm
43.3799,4,133,0,1188,9448,19292,346,49,l2909.txm
44.3999,4,134,0,1180,9412,19228,350,49,l2909.txm
45.4209,4,133,0,1188,9476,19362,354,49,l2909.txm
46.4409,4,136,0,1180,9410,19342,346,49,l2909.txm
47.5547,4,133,0,1188,9481,19268,344,49,l2909.txm
49.0298,4,133,0,1180,9451,19230,355,49,l2909.txm
50.0498,4,137,0,1187,9446,19252,344,49,l2909.txm
51.0718,4,134,0,1184,9440,19284,356,49,l2909.txm
52.0908,4,133,0,1185,9417,19310,360,49,l2909.txm
53.1099,4,133,0,1185,9441,19210,342,49,l2909.txm
54.1309,4,134,0,1182,9459,19292,358,49,l2909.txm
55.1509,4,134,0,1188,9447,19302,350,49,l2909.txm
56.1758,4,132,0,1185,9434,19292,354,49,l2909.txm
57.1909,4,133,0,1200,9426,19380,348,49,l2909.txm
58.2109,4,134,0,1188,9421,19582,353,49,l2909.txm
59.2329,4,133,0,1189,9487,19764,352,50,l2909.txm
60.251,5,133,0,1186,9404,19876,343,50,l2909.txm
61.2729,5,133,0,1235,9495,19918,347,49,l2909.txm
62.3149,5,133,0,1206,9466,19914,343,50,l2909.txm
63.3101,5,133,0,1183,9466,19930,349,50,l2909.txm
64.3296,5,133,0,1181,9468,19946,347,50,l2909.txm
65.3496,5,131,0,1187,9499,19950,357,50,l2909.txm
66.3896,5,135,0,1184,9495,19848,350,50,l2909.txm
67.415,5,132,0,1185,9473,19916,350,50,l2909.txm
68.4351,5,133,0,1185,9449,20102,347,50,l2909.txm
69.4648,5,131,0,1183,9427,20156,348,50,l2909.txm
70.4858,5,135,0,1186,9439,19826,353,50,l2909.txm
